USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
KY,21057,516875,Cumberland County,790416910,14830126,305.182,5.726,36.784224,-85.393507
KY,21059,516876,Daviess County,1187163563,47158146,458.366,18.208,37.731671,-87.087139
KY,21061,516877,Edmonson County,784468319,13258106,302.885,5.119,37.227514,-86.218015
KY,21063,516878,Elliott County,606875340,2609005,234.316,1.007,38.115438,-83.097209
KY,21065,516879,Estill County,655468669,6557897,253.078,2.532,37.692449,-83.963983
KY,21067,516880,Fayette County,734657049,4922243,283.653,1.9,38.040676,-84.458274
KY,21069,516881,Fleming County,902720569,7183992,348.542,2.774,38.368431,-83.706152
KY,21071,516882,Floyd County,1018763009,6108909,393.347,2.359,37.559878,-82.743361
KY,21073,516883,Franklin County,538073032,11025563,207.751,4.257,38.234919,-84.868786
KY,21075,516884,Fulton County,533214536,64084949,205.875,24.743,36.552511,-89.187659
KY,21077,516885,Gallatin County,254699487,16518571,98.34,6.378,38.760103,-84.862153
KY,21079,516886,Garrard County,595898797,10017658,230.078,3.868,37.630162,-84.545856
KY,21081,516887,Grant County,668126447,7253734,257.965,2.801,38.64916,-84.625927
KY,21083,516888,Graves County,1429026036,13047565,551.75,5.038,36.723344,-88.649897
KY,21085,516889,Grayson County,1291451120,32112260,498.632,12.399,37.458577,-86.344011
KY,21087,516890,Green County,740837706,7123457,286.039,2.75,37.269637,-85.561403
KY,21089,516891,Greenup County,892115249,25894139,344.448,9.998,38.563562,-82.93382
KY,21091,516892,Hancock County,486020463,29093100,187.654,11.233,37.843325,-86.792761
KY,21093,516893,Hardin County,1614335125,17702152,623.298,6.835,37.695836,-85.963183
KY,21095,516894,Harlan County,1206487448,6016646,465.827,2.323,36.859223,-83.221497
KY,21097,516895,Harrison County,793479179,9058517,306.364,3.498,38.444578,-84.334131
KY,21099,516896,Hart County,1068314374,13912256,412.479,5.372,37.316435,-85.8791
KY,21101,516897,Henderson County,1130968907,76690323,436.67,29.61,37.792542,-87.572577
KY,21103,516898,Henry County,741450767,12552366,286.276,4.846,38.451585,-85.11989
KY,21105,516899,Hickman County,627487971,27882017,242.274,10.765,36.675896,-88.972084
KY,21107,516900,Hopkins County,1403763235,32165560,541.996,12.419,37.31107,-87.542196
KY,21109,516901,Jackson County,894055728,3407438,345.197,1.316,37.403458,-84.020576
KY,21111,516902,Jefferson County,985372730,44620445,380.455,17.228,38.189532,-85.657624
KY,21113,516903,Jessamine County,445778395,6166287,172.116,2.381,37.873291,-84.58396
KY,21115,516904,Johnson County,678468094,5639298,261.958,2.177,37.84926,-82.830639
KY,21117,516905,Kenton County,415052358,10603975,160.253,4.094,38.930503,-84.533438
KY,21119,516906,Knott County,910435499,3453309,351.521,1.333,37.359724,-82.945724
KY,21121,516907,Knox County,1000508841,3753811,386.299,1.449,36.887476,-83.85563
KY,21123,516908,Larue County,677353849,5448082,261.528,2.104,37.544458,-85.696812
KY,21125,516909,Laurel County,1123945992,25218354,433.958,9.737,37.113268,-84.119395
KY,21127,516910,Lawrence County,1076386125,11584860,415.595,4.473,38.074457,-82.738302
KY,21129,516911,Lee County,540937712,6215038,208.857,2.4,37.608116,-83.719248
KY,21131,516912,Leslie County,1038212394,9331182,400.856,3.603,37.087846,-83.388617
KY,21133,516913,Letcher County,875193080,2898571,337.914,1.119,37.118536,-82.861251
KY,21135,516914,Lewis County,1250570705,32492708,482.848,12.546,38.552152,-83.376774
KY,21137,516915,Lincoln County,861773600,9315415,332.733,3.597,37.457174,-84.658335
KY,21139,516916,Livingston County,810982677,75657800,313.122,29.212,37.209517,-88.363426
KY,21141,516917,Logan County,1430014653,12688607,552.132,4.899,36.859829,-86.881436
KY,21143,516918,Lyon County,553844796,110561084,213.841,42.688,37.023976,-88.083391
KY,21145,516925,McCracken County,644250942,50306574,248.747,19.423,37.053683,-88.712366
KY,21147,516926,McCreary County,1105417080,10730756,426.804,4.143,36.731136,-84.491052
KY,21149,516927,McLean County,653906322,9735021,252.475,3.759,37.526707,-87.265597
KY,21151,516919,Madison County,1132604735,15425716,437.301,5.956,37.723592,-84.276998
KY,21153,516920,Magoffin County,798866499,1847051,308.444,0.713,37.698953,-83.069716
KY,21155,516921,Marion County,888389528,9969078,343.009,3.849,37.552604,-85.268959
KY,21157,516922,Marshall County,780275879,100762014,301.266,38.904,36.882017,-88.332752
KY,21159,516923,Martin County,594682183,2564962,229.608,0.99,37.796774,-82.506623
KY,21161,516924,Mason County,621929411,16276288,240.128,6.284,38.594164,-83.828006
KY,21163,516928,Meade County,791043369,49414663,305.424,19.079,37.967476,-86.200863
KY,21165,516929,Menifee County,527282799,6085060,203.585,2.349,37.950665,-83.597515
KY,21167,516930,Mercer County,644472908,11601324,248.832,4.479,37.812085,-84.879694
KY,21169,516931,Metcalfe County,750178413,3999881,289.646,1.544,36.992515,-85.633599
KY,21171,516932,Monroe County,853073346,6949352,329.373,2.683,36.714077,-85.713508
KY,21173,516933,Montgomery County,511177440,3859635,197.367,1.49,38.038138,-83.912337
KY,21175,516934,Morgan County,987115107,6889992,381.127,2.66,37.92294,-83.258944
KY,21177,516935,Muhlenberg County,1209734539,31906703,467.081,12.319,37.213816,-87.134092
KY,21179,516936,Nelson County,1081354529,16997328,417.513,6.563,37.803188,-85.465955
KY,21181,516937,Nicholas County,505491181,4305022,195.171,1.662,38.337132,-84.025554
KY,21183,516938,Ohio County,1521032971,23187647,587.274,8.953,37.477859,-86.844871
KY,21185,516939,Oldham County,484931826,23831365,187.233,9.201,38.400127,-85.456152
KY,21187,516940,Owen County,909364851,8130388,351.108,3.139,38.499588,-84.841492
KY,21189,516941,Owsley County,511282949,2285945,197.407,0.883,37.423614,-83.691628
KY,21191,516942,Pendleton County,717839313,12325351,277.159,4.759,38.696284,-84.351944
KY,21193,516943,Perry County,879750124,7603771,339.673,2.936,37.241282,-83.217772
KY,21195,516944,Pike County,2037848118,4756854,786.818,1.837,37.486031,-82.410913
KY,21197,516945,Powell County,463555578,2957592,178.98,1.142,37.800629,-83.820015
KY,21199,516946,Pulaski County,1705274603,48546597,658.41,18.744,37.108312,-84.579986
KY,21201,516947,Robertson County,258768323,484952,99.911,0.187,38.513826,-84.063757
KY,21203,516948,Rockcastle County,819848738,4016362,316.545,1.551,37.36105,-84.314368
KY,21205,516949,Rowan County,724672202,16753503,279.798,6.469,38.20425,-83.42807
KY,21207,516950,Russell County,656969515,75674970,253.657,29.218,36.990605,-85.054874
KY,21209,516951,Scott County,729782629,9486394,281.771,3.663,38.289882,-84.579376
KY,21211,516952,Shelby County,983256993,15627949,379.638,6.034,38.239426,-85.22836
KY,21213,516953,Simpson County,606584184,5857356,234.203,2.262,36.740947,-86.581746
KY,21215,516954,Spencer County,483493838,12896776,186.678,4.979,38.024908,-85.316758
KY,21217,516955,Taylor County,689791804,27162481,266.33,10.487,37.366184,-85.327836
KY,21219,516956,Todd County,969942075,6629425,374.497,2.56,36.840338,-87.183642
KY,21221,516957,Trigg County,1143307644,103330290,441.434,39.896,36.807681,-87.858652
KY,21223,516958,Trimble County,392766220,11833390,151.648,4.569,38.62004,-85.351208
KY,21225,516959,Union County,887974690,53167465,342.849,20.528,37.658029,-87.95165
KY,21227,516960,Warren County,1402743751,15441365,541.602,5.962,36.995634,-86.423579
KY,21229,516961,Washington County,769917001,10190751,297.267,3.935,37.754209,-85.175416
KY,21231,516962,Wayne County,1186685565,67286710,458.182,25.98,36.802011,-84.83044
KY,21233,516963,Webster County,859730028,9613035,331.944,3.712,37.51946,-87.68479
KY,21235,516964,Whitley County,1133976298,18875138,437.831,7.288,36.758024,-84.144648
KY,21237,516965,Wolfe County,575419338,1505210,222.171,0.581,37.743774,-83.495068
KY,21239,516966,Woodford County,489062280,8309108,188.828,3.208,38.043103,-84.748863
LA,22001,558389,Acadia Parish,1696777753,6021519,655.13,2.325,30.291497,-92.411037
LA,22003,558397,Allen Parish,1973084287,10634064,761.812,4.106,30.652744,-92.819605
LA,22005,558403,Ascension Parish,751029431,33194722,289.974,12.817,30.206444,-90.912502
LA,22007,558414,Assumption Parish,877123530,67006149,338.659,25.871,29.898853,-91.052465
LA,22009,558424,Avoyelles Parish,2156226385,85990266,832.524,33.201,31.085094,-91.993797
LA,22011,558436,Beauregard Parish,2997502171,21999001,1157.342,8.494,30.645018,-93.340253
LA,22013,558445,Bienville Parish,2101202068,27951294,811.279,10.792,32.340952,-93.041151
LA,22015,558453,Bossier Parish,2176181456,70514387,840.228,27.226,32.695851,-93.616132
LA,22017,558458,Caddo Parish,2275354742,150399603,878.519,58.07,32.577195,-93.882423
LA,22019,558468,Calcasieu Parish,2754925000,79222012,1063.683,30.588,30.229559,-93.358015
LA,22021,558477,Caldwell Parish,1371203816,29277303,529.425,11.304,32.101219,-92.114231
LA,22023,558488,Cameron Parish,3327839224,1688122259,1284.886,651.788,29.871812,-93.164948
LA,22025,558495,Catahoula Parish,1833782911,81308667,708.028,31.393,31.666517,-91.846703
LA,22027,558505,Claiborne Parish,1955125390,32473222,754.878,12.538,32.827043,-92.989767
LA,22029,558515,Concordia Parish,1805172280,130329991,696.981,50.321,31.469805,-91.626314
LA,22031,558521,De Soto Parish,2269878444,47049426,876.405,18.166,32.059248,-93.740797
LA,22033,558530,East Baton Rouge Parish,1179346048,38556751,455.348,14.887,30.543983,-91.093167
LA,22035,558534,East Carroll Parish,1089619259,56273972,420.704,21.728,32.73017,-91.234141
LA,22037,558542,East Feliciana Parish,1174307243,6151756,453.403,2.375,30.839784,-91.043434
LA,22039,558551,Evangeline Parish,1715552083,44665790,662.378,17.246,30.720693,-92.404086
LA,22041,558557,Franklin Parish,1617667694,28107882,624.585,10.853,32.139076,-91.672371
LA,22043,558567,Grant Parish,1665429795,56013947,643.026,21.627,31.597787,-92.561716
LA,22045,558576,Iberia Parish,1486941068,1182115462,574.111,456.417,29.606013,-91.842706
LA,22047,558582,Iberville Parish,1602209065,88655982,618.616,34.23,30.270633,-91.36584
LA,22049,558592,Jackson Parish,1474195901,28714912,569.19,11.087,32.30429,-92.5617
LA,22051,558027,Jefferson Parish,765682141,897184732,295.632,346.405,29.5033,-90.036231
LA,22053,558039,Jefferson Davis Parish,1687025362,18718206,651.364,7.227,30.269529,-92.816221
LA,22055,558059,Lafayette Parish,696045251,1204114,268.745,0.465,30.206507,-92.06417
LA,22057,558065,Lafourche Parish,2766822935,1037697180,1068.276,400.657,29.491992,-90.394849
LA,22059,558049,LaSalle Parish,1617924843,97664776,624.684,37.709,31.680083,-92.161596
LA,22061,558077,Lincoln Parish,1221806132,1897709,471.742,0.733,32.601823,-92.662303
LA,22063,558083,Livingston Parish,1678747394,112119238,648.168,43.289,30.440419,-90.727474
LA,22065,558088,Madison Parish,1617282459,68539547,624.436,26.463,32.341375,-91.242023
LA,22067,558097,Morehouse Parish,2058870191,28878805,794.934,11.15,32.820008,-91.800399
LA,22069,558108,Natchitoches Parish,3243341073,121033892,1252.261,46.731,31.732551,-93.082611
LA,22071,558113,Orleans Parish,438792720,467306395,169.419,180.428,30.05342,-89.934502
LA,22073,558114,Ouachita Parish,1580931662,55294552,610.401,21.349,32.477664,-92.154848
LA,22075,558125,Plaquemines Parish,2020765755,4628160494,780.222,1786.943,29.402337,-89.298489
LA,22077,559449,Pointe Coupee Parish,1443519857,86418272,557.346,33.366,30.708319,-91.604621
LA,22079,559460,Rapides Parish,3413632520,113043213,1318.011,43.646,31.193204,-92.535953
LA,22081,559472,Red River Parish,1007739207,34327512,389.09,13.254,32.101213,-93.34905
LA,22083,559481,Richland Parish,1448537069,13551678,559.283,5.232,32.413158,-91.748353
LA,22085,559489,Sabine Parish,2244628537,375417244,866.656,144.949,31.560402,-93.559579
LA,22087,1629542,St. Bernard Parish,977743046,4604215126,377.509,1777.697,29.91811,-89.263494
LA,22089,1629449,St. Charles Parish,719646243,308361669,277.857,119.059,29.905722,-90.357855
LA,22091,1629457,St. Helena Parish,1057772592,2796218,408.408,1.08,30.822539,-90.708307
LA,22093,1629464,St. James Parish,625582188,42168610,241.539,16.281,30.024777,-90.793956
LA,22095,1629472,St. John the Baptist Parish,555050486,506472491,214.306,195.55,30.147307,-90.485674
LA,22097,1629479,St. Landry Parish,2392904510,39047412,923.906,15.076,30.583441,-91.989274
LA,22099,1629486,St. Martin Parish,1910535374,204161448,737.662,78.827,30.121433,-91.611481
LA,22101,1629492,St. Mary Parish,1438844850,1460448190,555.541,563.882,29.629349,-91.463804
LA,22103,1629503,St. Tammany Parish,2190289201,647245544,845.675,249.903,30.410022,-89.951962
LA,22105,559500,Tangipahoa Parish,2049504791,136674364,791.318,52.77,30.62158,-90.406633
LA,22107,559509,Tensas Parish,1561204545,99471079,602.784,38.406,32.001489,-91.342576
LA,22109,559517,Terrebonne Parish,3190255110,2202158274,1231.764,850.258,29.33413,-90.843674
LA,22111,559528,Union Parish,2271389438,73594418,876.988,28.415,32.829349,-92.37565
LA,22113,559538,Vermilion Parish,3038610957,955342069,1173.214,368.86,29.789722,-92.291568
LA,22115,559548,Vernon Parish,3439275943,35153783,1327.912,13.573,31.110563,-93.18152
LA,22117,559557,Washington Parish,1734071719,16460917,669.529,6.356,30.852144,-90.046253
LA,22119,559567,Webster Parish,1535941083,56486633,593.03,21.81,32.732152,-93.339825
LA,22121,559570,West Baton Rouge Parish,498293891,29602238,192.392,11.429,30.464052,-91.309808
LA,22123,559578,West Carroll Parish,931478638,2386193,359.646,0.921,32.79248,-91.451998
LA,22125,559584,West Feliciana Parish,1044342212,58999603,403.223,22.78,30.872701,-91.421008
LA,22127,559594,Winn Parish,2460711982,17448075,950.086,6.737,31.941187,-92.641269
ME,23001,581286,Androscoggin County,1211937419,75599699,467.932,29.189,44.167681,-70.207435
ME,23003,581287,Aroostook County,17278047428,405253178,6671.092,156.469,46.727082,-68.649426
ME,23005,581288,Cumberland County,2164390945,988822127,835.676,381.786,43.808348,-70.330375
ME,23007,581289,Franklin County,4395175202,121369620,1696.987,46.861,44.973012,-70.444727
ME,23009,581290,Hancock County,4110275786,1963073951,1586.986,757.947,44.564906,-68.370703
ME,23011,581291,Kennebec County,2246806175,216724439,867.497,83.678,44.417012,-69.765764
ME,23013,581292,Knox County,945693971,2017108221,365.134,778.81,44.042045,-69.038514
ME,23015,581293,Lincoln County,1180625664,631363741,455.842,243.771,43.994263,-69.514038
ME,23017,581294,Oxford County,5379039602,256039720,2076.859,98.857,44.4945,-70.734421
ME,23019,581295,Penobscot County,8799074164,413603851,3397.342,159.693,45.409279,-68.666598
ME,23021,581296,Piscataquis County,10258678459,1080563045,3960.898,417.208,45.917685,-69.104536
ME,23023,581297,Sagadahoc County,657803474,300569626,253.979,116.051,43.916645,-69.844326
ME,23025,581298,Somerset County,10164314642,437895944,3924.464,169.073,45.507482,-69.97604
ME,23027,581299,Waldo County,1890504130,318126866,729.928,122.829,44.505834,-69.138952
ME,23029,581300,Washington County,6637321519,1799989402,2562.684,694.98,44.967009,-67.609354
ME,23031,581301,York County,2566086356,722457634,990.772,278.942,43.426019,-70.668425
MD,24001,1713506,Allegany County,1098572104,14940164,424.161,5.768,39.612313,-78.703104
MD,24003,1710958,Anne Arundel County,1074549020,447837723,414.886,172.911,38.993579,-76.560484
MD,24005,1695314,Baltimore County,1549750692,215989606,598.362,83.394,39.443167,-76.616569
MD,24009,1676636,Calvert County,552134151,341605063,213.18,131.894,38.52261,-76.529494
MD,24011,595737,Caroline County,827350233,16777062,319.442,6.478,38.871531,-75.831662
MD,24013,1696228,Carroll County,1159279157,13186232,447.6,5.091,39.563318,-77.015353
MD,24015,596115,Cecil County,896861126,185332636,346.28,71.557,39.562354,-75.941585
MD,24017,1676992,Charles County,1185653700,479519793,457.783,185.144,38.472853,-77.015427
MD,24019,596495,Dorchester County,1400542045,1145386121,540.752,442.236,38.429196,-76.047433
MD,24021,1711211,Frederick County,1710554388,18041931,660.449,6.966,39.470429,-77.397624
MD,24023,1711058,Garrett County,1675988217,22363868,647.103,8.635,39.547299,-79.274619
MD,24025,1698178,Harford County,1132091443,231907633,437.103,89.54,39.537429,-76.299789
MD,24027,1709077,Howard County,649942749,6345542,250.944,2.45,39.252264,-76.924406
MD,24029,593907,Kent County,717510795,353308111,277.032,136.413,39.241279,-76.125987
MD,24031,1712500,Montgomery County,1276634446,36245371,492.911,13.994,39.137381,-77.203063
MD,24033,1714670,Prince George's County,1250211154,41768855,482.709,16.127,38.82588,-76.847272
MD,24035,596089,Queen Anne's County,962645491,360037121,371.68,139.011,39.040693,-76.082405
MD,24037,1697853,St. Mary's County,925648069,1053753865,357.395,406.857,38.220289,-76.530384
MD,24039,596907,Somerset County,828090980,752713771,319.728,290.624,38.07445,-75.853323
MD,24041,592947,Talbot County,695511462,539408789,268.538,208.267,38.748352,-76.17848
MD,24043,1714220,Washington County,1185686686,24726569,457.796,9.547,39.603621,-77.814671
MD,24045,1668606,Wicomico County,969732871,66801500,374.416,25.792,38.367116,-75.631964
MD,24047,1668802,Worcester County,1212833034,586833648,468.277,226.578,38.222133,-75.309931
MD,24510,1702381,Baltimore city,209643555,28767622,80.944,11.107,39.300032,-76.610476
MA,25001,606927,Barnstable County,1019719638,2361606119,393.716,911.821,41.798819,-70.211083
MA,25003,606928,Berkshire County,2400491048,50746697,926.835,19.593,42.375314,-73.213948
MA,25005,606929,Bristol County,1432602435,357662687,553.131,138.094,41.746863,-71.090509
MA,25007,606930,Dukes County,267455894,1004127633,103.265,387.696,41.380969,-70.701504
MA,25009,606931,Essex County,1275669707,870068134,492.539,335.935,42.642711,-70.865107
